index,Company,TypeName,Inches,Resolution_Width,Resolution_Heigth,Touch_Screen,Cpu_Brand,Cpu_Name,Cpu_Speed,Ram,Memory_Type,Primary_Storage,Secondary_Storage,Gpu_Brand,OpSys,Weigth(kg),Price
824,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,"Flash Storage",256,0,Intel,windows,1.13,99900.0
825,Toshiba,Notebook,14.0,1366,768,No,Intel,"Pentium Dual",2.1GHz,4,SDD,128,0,Intel,windows,1.75,26586.7
826,Asus,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.1,72354.2
827,Dell,Notebook,14.0,1366,768,No,Intel,"Core i3",2GHz,4,HDD,500,0,Intel,windows,1.76,31168.8
828,Acer,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",32,0,Intel,other,1.35,18914.4
829,Acer,Notebook,14.0,1920,1080,No,Intel,"Core i3",2.4GHz,8,SDD,128,0,Intel,windows,1.5,32980.3
830,Razer,Gaming,17.3,3840,2160,Yes,Intel,"Core i7",2.9GHz,32,SDD,512,0,Nvidia,windows,3.49,292986.7
831,Lenovo,Ultrabook,14.0,2560,1440,No,Intel,"Core i7",2.6GHz,16,SDD,512,0,Intel,windows,1.1,111834.7
832,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,HDD,1024,0,Nvidia,linux,2.1,27652.3
833,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.7,63190.1
834,Lenovo,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.6GHz,8,SDD,256,0,Intel,windows,1.32,87912.0
835,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,3.21,147832.3
836,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.9,128884.3
837,Toshiba,Notebook,15.6,1366,768,No,Intel,"Core i3",2.4GHz,4,HDD,500,0,Intel,windows,2.0,35644.3
838,Lenovo,Notebook,14.0,1366,768,No,Intel,"Celeron Quad",1.6GHz,4,"Flash Storage",16,0,Intel,other,1.5,17316.0
839,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,128,0,Intel,windows,2.3,31435.2
840,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.6GHz,16,Hybrid,512,1024,Nvidia,windows,2.73,95850.7
841,Dell,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,32,Hybrid,512,1024,Nvidia,windows,4.42,163723.6
842,HP,Notebook,17.3,1600,900,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Nvidia,windows,2.63,48484.8
843,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,8,SDD,128,0,Intel,windows,2.18,38041.4
844,HP,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.5GHz,8,SDD,512,0,Intel,windows,1.54,99633.6
845,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,4,SDD,256,0,AMD,windows,2.18,39373.9
846,HP,"2 in 1 Convertible",11.6,1366,768,Yes,Intel,"Celeron Dual",1.1GHz,4,"Flash Storage",32,0,Intel,other,1.4,32767.2
847,Asus,Ultrabook,13.3,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,512,0,Nvidia,windows,1.45,54665.3
848,HP,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.28,121318.6
849,HP,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.5GHz,8,SDD,512,0,Intel,windows,1.54,78215.0
850,HP,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,SDD,128,0,Intel,N/A,1.86,15930.7
851,Asus,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,128,1024,Nvidia,windows,2.1,101178.7
852,Dell,Notebook,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,AMD,linux,2.83,46087.2
853,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,256,0,Nvidia,windows,1.96,101391.8
854,Asus,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Nvidia,windows,2.3,41931.4
855,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,128,0,Intel,windows,1.9,50349.6
856,Asus,Notebook,15.6,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,HDD,1024,0,Intel,windows,2,23922.7
857,HP,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",2.8GHz,8,SDD,256,0,Intel,windows,1.28,136343.5
858,Dell,Notebook,13.3,1920,1080,Yes,Intel,"Core i5",2.3GHz,8,HDD,1024,0,Intel,windows,1.62,34578.7
859,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,Intel,N/A,2.2,24988.3
860,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Intel,windows,2.3,45323.2
861,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.6GHz,8,SDD,256,0,AMD,windows,1.84,71874.7
862,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,128,0,Intel,windows,1.05,68464.8
863,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Nvidia,N/A,2.5,54185.8
864,Dell,Ultrabook,13.3,3200,1800,Yes,Intel,"Core i7",2.5GHz,16,SDD,512,0,Intel,windows,1.29,119347.2
865,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,2.07,48484.8
866,Toshiba,Ultrabook,13.3,1366,768,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.2,58341.6
867,Lenovo,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.37,103896.0
868,Acer,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.56,48058.6
869,Dell,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,HDD,1024,0,Nvidia,windows,2.23,94731.8
870,Lenovo,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,2.38,56210.4
871,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,4,HDD,1024,0,AMD,N/A,2.2,25521.1
872,Toshiba,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,2.0,73952.6
873,Lenovo,Notebook,13.3,1920,1080,No,Intel,"Core i3",2.4GHz,4,SDD,180,0,Intel,windows,1.44,39160.8
874,Samsung,Ultrabook,15.0,1920,1080,No,Intel,"Core i7",2.7GHz,16,SDD,256,0,Nvidia,windows,1.23,98514.7
875,Dell,Ultrabook,12.5,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,256,0,Intel,windows,1.6,90043.2
876,Asus,Notebook,15.6,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,HDD,1024,0,Intel,linux,2,21258.2
877,Xiaomi,Ultrabook,13.3,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Nvidia,windows,1.28,49816.8
878,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,Hybrid,128,1024,Nvidia,windows,2.18,48618.0
879,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,2.04,44701.9
880,HP,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,1.28,90576.0
881,HP,"2 in 1 Convertible",15.6,1366,768,Yes,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,2.3,36486.1
882,Asus,Notebook,14.1,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,"Flash Storage",32,0,Intel,windows,1.65,18541.4
883,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.5GHz,8,HDD,1024,0,Nvidia,windows,2.2,35644.3
884,Dell,Notebook,15.6,1366,768,No,Intel,"Pentium Quad",1.6GHz,4,HDD,500,0,Intel,windows,2.2,19660.3
885,HP,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,1.28,95850.7
886,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,AMD,linux,2.18,24279.7
887,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i5",2.5GHz,12,Hybrid,128,1024,Nvidia,windows,2.2,72988.3
888,Acer,Netbook,11.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",32,0,Intel,other,1.25,15824.2
889,Lenovo,Notebook,17.3,1600,900,No,AMD,"A4-Series 7210",2.2GHz,4,HDD,500,0,AMD,windows,2.8,20193.1
890,HP,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,128,0,Intel,windows,1.95,67399.2
891,HP,"2 in 1 Convertible",13.3,3200,1800,Yes,Intel,"Core i7",2.7GHz,16,SDD,256,0,Intel,windows,1.42,74538.7
892,Samsung,Ultrabook,15.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.17,90522.7
893,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.32,95850.7
894,MSI,Gaming,17.3,3840,2160,No,Intel,"Core i7",2.6GHz,16,Hybrid,512,2048,Nvidia,windows,2.43,141138.7
895,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.05,78588.0
896,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,HDD,1024,0,Nvidia,linux,2.62,49497.1
897,HP,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,Nvidia,windows,2.04,47952.0
898,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,AMD,windows,2.18,32713.9
899,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.6GHz,8,HDD,500,0,Intel,windows,1.9,49816.8
900,Dell,"2 in 1 Convertible",13.3,3200,1800,Yes,Intel,"Core i7",1.3GHz,8,SDD,512,0,Intel,windows,1.24,107258.0
901,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.7GHz,32,SDD,256,256,Nvidia,windows,3.58,68145.1
902,Dell,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i7",1.3GHz,16,SDD,256,0,Intel,windows,1.22,87858.7
903,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,"Flash Storage",256,0,Intel,windows,1.13,109170.7
904,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,512,0,Intel,windows,1.95,104588.1
905,LG,Ultrabook,15.6,1920,1080,Yes,Intel,"Core i7",2.7GHz,16,SDD,512,0,Intel,windows,1.08,111834.7
906,HP,Netbook,12.5,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.26,79014.2
907,Acer,Notebook,15.6,1920,1080,No,Intel,"Celeron Dual",1.5GHz,4,"Flash Storage",16,0,Intel,other,2.20,19127.5
908,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.3GHz,8,Hybrid,128,1024,Nvidia,windows,2.6,42037.9
909,LG,Ultrabook,14.0,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,0.98,101178.7
910,Dell,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.8GHz,8,SDD,256,0,Intel,windows,1.6,64202.4
911,HP,Ultrabook,12.5,3840,2160,Yes,Intel,"Core M",1.2GHz,8,SDD,240,0,Intel,windows,1.09,165168.0
912,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,6,SDD,256,0,Nvidia,windows,2.2,42037.9
913,HP,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Nvidia,windows,2.04,54291.8
914,Acer,Notebook,15.6,1920,1080,No,Intel,"Core i3",2.4GHz,4,HDD,1024,0,Intel,windows,2.4,26586.7
915,Lenovo,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,128,0,Intel,windows,1.44,46939.7
916,HP,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.49,51148.8
917,MSI,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.7,85194.7
918,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,128,1024,Nvidia,windows,2.6,71874.7
919,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,128,1024,Nvidia,windows,2.2,59668.8
920,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,1024,0,AMD,windows,2.18,36496.3
921,HP,Ultrabook,15.6,1920,1080,No,Intel,"Core i7",2.5GHz,8,SDD,256,0,AMD,windows,1.84,69103.6
924,Lenovo,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,512,0,Intel,windows,1.37,97236.0
925,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,1.95,38889.1
926,Lenovo,Ultrabook,12.5,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.36,87912.0
927,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,2.31,62071.2
928,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,1024,0,Intel,windows,2.18,37725.4
929,HP,Notebook,14.0,1366,768,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,1.95,61218.7
930,Lenovo,Notebook,15.6,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,HDD,1024,0,Intel,windows,2.2,16463.5
931,HP,Ultrabook,12.5,1920,1080,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,1.26,84129.1
932,HP,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,HDD,1024,0,Intel,N/A,1.86,15392.6
933,Lenovo,"2 in 1 Convertible",13.3,3200,1800,Yes,Intel,"Core i7",2.2GHz,16,SDD,1024,0,Intel,windows,1.3,95850.7
934,Toshiba,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.3GHz,4,SDD,128,0,Intel,windows,1.47,58874.4
935,HP,Netbook,12.5,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.26,88924.3
936,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,Intel,windows,2.18,29762.2
937,MSI,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.2,63882.7
939,Dell,Gaming,17.3,2560,1440,No,Intel,"Core i7",2.7GHz,16,Hybrid,512,1024,Nvidia,windows,4.36,146946.2
940,HP,Gaming,17.3,1920,1080,No,Intel,"Core i5",2.3GHz,8,Hybrid,128,1024,Nvidia,windows,2.75,74538.7
941,Asus,Notebook,17.3,1600,900,No,Intel,"Pentium Quad",1.6GHz,4,HDD,1024,0,Nvidia,windows,2.8,28238.4
942,Acer,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,2.23,32980.3
943,Toshiba,Notebook,15.6,1366,768,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,2.2,59620.3
944,Lenovo,"2 in 1 Convertible",11.3,1920,1080,Yes,Intel,"Core M",1.2GHz,8,SDD,256,0,Intel,windows,1.1,69210.7
945,Lenovo,Gaming,15.6,1920,1080,No,AMD,"FX 8800P",2.1GHz,16,Hybrid,512,1024,AMD,windows,2.5,53226.7
946,Dell,Ultrabook,12.5,1920,1080,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.36,78438.8
947,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,Nvidia,N/A,2.2,36496.8
948,Dell,Notebook,17.3,1600,900,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,AMD,windows,2.36,35111.5
949,Acer,Notebook,14.0,1366,768,No,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",32,0,Intel,other,1.68,18594.7
950,HP,Workstation,15.6,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,8,0,Nvidia,windows,2.0,119826.7
951,Dell,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.8GHz,8,SDD,256,0,Intel,windows,1.36,94572.0
952,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.2,77788.8
953,Asus,"2 in 1 Convertible",12.5,1920,1080,No,Intel,"Core M",1.2GHz,8,"Flash Storage",64,0,Intel,other,1.2,61751.5
954,Lenovo,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.6GHz,8,SDD,256,0,Intel,windows,1.7,79333.4
955,Dell,Gaming,17.3,3840,2160,No,Intel,"Core i7",2.8GHz,16,Hybrid,512,1024,Nvidia,windows,4.36,168045.1
956,Dell,"2 in 1 Convertible",13.3,1920,1080,Yes,Intel,"Core i5",1.2GHz,8,SDD,256,0,Intel,windows,1.24,101178.7
957,HP,"2 in 1 Convertible",11.6,1366,768,Yes,Intel,"Pentium Quad",1.1GHz,4,SDD,256,0,Intel,windows,1.45,41292.0
958,Dell,Ultrabook,13.3,3200,1800,No,Intel,"Core i7",2.5GHz,8,SDD,256,0,Intel,windows,1.3,67559.0
959,Acer,"2 in 1 Convertible",11.6,1366,768,Yes,Intel,"Celeron Dual",1.6GHz,4,"Flash Storage",32,0,Intel,other,1.25,20725.9
960,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.4GHz,8,SDD,256,0,Intel,windows,1.2,81784.8
961,Lenovo,Ultrabook,12.5,1920,1080,No,Intel,"Core i5",2.6GHz,8,SDD,256,0,Intel,windows,1.36,93772.8
962,Acer,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,12,Hybrid,128,1024,Nvidia,windows,2.4,53759.5
963,Toshiba,Ultrabook,12.5,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.1,95371.2
964,HP,Notebook,15.6,1366,768,No,Intel,"Core i5",2.50GHz,8,HDD,1024,0,Nvidia,windows,2.04,45101.5
965,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.0GHz,4,HDD,1024,0,AMD,linux,2.25,24808.2
966,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,1.9,43956.0
967,HP,Notebook,15.6,1920,1080,No,Intel,"Core i3",2.4GHz,4,HDD,500,0,Intel,windows,2.04,36496.8
968,Dell,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,32,Hybrid,256,1024,Nvidia,windows,4.42,167778.7
969,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,6,SDD,256,0,Nvidia,windows,2.4,37029.6
970,Dell,"2 in 1 Convertible",13.3,3200,1800,Yes,Intel,"Core i7",1.3GHz,16,SDD,512,0,Intel,windows,1.22,101178.7
971,Dell,Ultrabook,14.0,2560,1440,Yes,Intel,"Core i7",2.6GHz,8,SDD,256,0,Intel,windows,1.5,104587.6
972,Dell,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.6GHz,32,Hybrid,256,1024,Nvidia,windows,4.42,149184.0
973,Toshiba,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.95,62870.4
974,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.73,109218.7
975,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.70GHz,8,Hybrid,128,1024,Nvidia,windows,2.04,52161.1
976,Lenovo,Notebook,14.0,1366,768,No,Intel,"Core i5",2.3GHz,4,Hybrid,508,0,Intel,windows,1.70,53386.6
977,Asus,"2 in 1 Convertible",15.6,3840,2160,Yes,Intel,"Core i7",2.7GHz,16,Hybrid,512,2048,Nvidia,windows,2.3,95850.7
979,Asus,Gaming,17.3,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.99,93186.7
980,Dell,"2 in 1 Convertible",15.6,1920,1080,Yes,Intel,"Core i7",2.7GHz,12,SDD,512,0,Intel,windows,2.19,69210.7
981,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.3GHz,4,SDD,128,0,Intel,windows,1.2,63669.6
982,Lenovo,Notebook,15.6,1920,1080,No,AMD,"A12-Series 9720P",3.6GHz,6,SDD,256,0,AMD,windows,2.2,29250.7
983,Fujitsu,Notebook,15.6,1366,768,No,Intel,"Core i5",2.3GHz,4,SDD,256,0,Intel,windows,2.3,34578.7
984,Toshiba,Notebook,14.0,1366,768,No,Intel,"Core i5",2.3GHz,4,HDD,500,0,Intel,windows,1.75,48751.2
985,Dell,Notebook,15.6,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,AMD,windows,2.25,31914.7
986,HP,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,HDD,1024,0,Intel,windows,2.04,42943.7
987,Lenovo,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.5,63349.9
988,Dell,Notebook,15.6,1366,768,No,Intel,"Core i7",2.7GHz,8,HDD,1024,0,AMD,windows,2.36,39906.7
989,Dell,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,128,0,Intel,windows,1.6,59620.3
990,HP,Netbook,12.5,1920,1080,No,Intel,"Core M",1.2GHz,8,SDD,512,0,Intel,windows,0.97,101658.2
991,HP,Notebook,15.6,1920,1080,No,Intel,"Core i3",2GHz,4,Hybrid,128,1024,AMD,windows,2.1,26586.7
992,Lenovo,Notebook,15.6,1366,768,No,Intel,"Celeron Dual",1.1GHz,4,SDD,128,0,Intel,N/A,1.9,14418.6
993,Lenovo,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,2.3,71874.7
995,Asus,Notebook,13.3,3200,1800,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.4,61272.0
996,HP,Ultrabook,13.3,1920,1080,Yes,Intel,"Core i7",2.7GHz,8,SDD,256,0,Intel,windows,1.11,71874.7
997,Acer,Notebook,15.6,1366,768,No,Intel,"Pentium Quad",1.1GHz,4,HDD,500,0,Intel,windows,2.4,20246.4
998,Asus,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,16,Hybrid,256,1024,Nvidia,windows,2.5,95850.7
999,HP,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,512,0,Intel,windows,1.48,111301.9
1000,Acer,Gaming,15.6,1920,1080,No,Intel,"Core i7",2.8GHz,8,Hybrid,128,1024,Nvidia,windows,2.7,67132.8
1001,HP,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.34,63349.9
1002,Dell,Notebook,15.6,1366,768,No,Intel,"Core i3",2.4GHz,4,SDD,128,0,Intel,windows,2.18,29144.2
1003,HP,Notebook,14.0,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,1.64,41505.1
1004,Toshiba,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.3GHz,4,SDD,128,0,Intel,windows,1.2,63669.6
1005,HP,Notebook,14.0,1366,768,No,Intel,"Core i5",2.4GHz,4,SDD,256,0,Intel,windows,1.48,58607.5
1006,HP,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,1.95,64202.4
1007,HP,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.6GHz,8,SDD,256,0,Intel,windows,1.43,77202.7
1008,HP,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Nvidia,windows,1.64,55904.6
1009,HP,Notebook,14.0,1366,768,No,Intel,"Core i3",2.4GHz,4,HDD,500,0,Intel,windows,1.64,36443.5
1010,Dell,Gaming,15.6,1920,1080,No,Intel,"Core i5",2.5GHz,8,Hybrid,1024,0,Nvidia,windows,2.65,50562.7
1011,HP,Ultrabook,12.5,1920,1080,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,1.26,81997.9
1012,HP,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,1.48,84715.2
1013,HP,Ultrabook,14.0,1920,1080,No,Intel,"Core i7",2.5GHz,8,SDD,256,0,Intel,windows,1.54,100550.5
1014,HP,Notebook,13.3,1366,768,No,Intel,"Core i3",2.4GHz,4,HDD,500,0,Intel,windows,1.49,42624.0
1015,Toshiba,Notebook,13.3,1366,768,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.5,64468.8
1016,HP,Notebook,15.6,1366,768,No,Intel,"Core i3",2.4GHz,4,SDD,256,0,Intel,windows,2.04,41025.1
1017,Lenovo,Notebook,17.3,3840,2160,No,Intel,"Core i7",2.7GHz,16,SDD,512,0,Nvidia,windows,2.4,158135.0
1018,Toshiba,Notebook,14.0,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.47,79387.2
1019,HP,Notebook,14.0,1920,1080,No,Intel,"Core i7",2.5GHz,8,SDD,256,0,Intel,windows,1.43,118761.1
1020,Dell,"2 in 1 Convertible",15.6,1920,1080,Yes,Intel,"Core i3",2.3GHz,4,HDD,1024,0,Intel,windows,2.08,42410.3
1021,Toshiba,Ultrabook,13.3,1920,1080,No,Intel,"Core i5",2.3GHz,8,SDD,256,0,Intel,windows,1.2,84715.2
1022,HP,Notebook,13.3,1920,1080,No,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.11,61218.7
1023,HP,Notebook,14.0,1920,1080,No,Intel,"Core i7",2.7GHz,8,SDD,256,0,Nvidia,windows,1.64,63159.7
1024,Dell,Notebook,15.6,1920,1080,No,Intel,"Core i5",2.4GHz,8,HDD,500,0,Intel,windows,2.09,55754.3
1025,HP,Ultrabook,12.5,1366,768,No,Intel,"Core i5",2.5GHz,4,SDD,256,0,Intel,windows,1.26,83063.5
1026,HP,Notebook,14.0,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,2.31,63349.9
1027,HP,Notebook,14.0,1366,768,No,Intel,"Core i5",2.5GHz,4,HDD,500,0,Intel,windows,1.95,56476.8
1028,Dell,Ultrabook,13.3,3200,1800,Yes,Intel,"Core i5",2.5GHz,8,SDD,256,0,Intel,windows,1.29,86526.7
